86.6,5.57859e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,35,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.8,5.72714e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,36,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.7,5.89647e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,37,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.1,6.07286e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,38,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.8,6.21772e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,39,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,6.38502e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,40,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
88.2,6.512e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,41,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.8,6.67709e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,42,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
96.4,6.8643e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,43,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.4,7.00609e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,44,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.9,7.18862e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,45,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.8,7.32749e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,46,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.7,7.48679e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,47,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.5,7.62723e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,48,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.5,7.76539e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,49,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.8,7.94958e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,50,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.7,8.1342e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,51,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
88,8.25889e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,52,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.6,8.40039e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,53,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.6,8.5472e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,54,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.6,8.68261e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,55,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,8.81966e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,56,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.4,8.95523e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,57,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.3,9.09122e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,58,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.3,9.24737e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,59,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.5,9.38059e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,60,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.4,9.52735e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,61,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.3,9.66486e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,62,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
88.7,9.79118e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,63,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.5,9.97655e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,64,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.5,1.01531e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,65,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.4,1.03189e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,66,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.7,1.04784e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,67,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,1.06527e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,68,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.9,1.08075e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,69,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.9,1.09595e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,70,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
